OrderPK,ProductPK,Quantity,TotalPrice,LoyaltyPointsUsed,date,BRAND,BRAND_DESC,Category,month,week,customer.INDIVIDUAL_ID
"9472935493677","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538294251"
"9477421334573","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526293302"
"9480303280173","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536795198"
"9500022800429","8796219080705",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529338846"
"9507233824813","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537944109"
"9460566392877","8796219080705",1,11.99,0,"11/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539803487"
"9508406820909","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527741622"
"9471580831789","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537248951"
"9444139073581","8796219080705",1,11.99,0,"10/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537907711"
"9476863885357","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539942864"
"9426000740397","8804350656513",1,11.99,0,"9/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539442972"
"9499990851629","8804350656513",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526231166"
"9435558838317","8796161998849",1,11.99,0,"10/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5536185669"
"9435644559405","8796161998849",1,11.99,0,"10/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5530419681"
"9506770223149","8796161998849",1,11.99,0,"12/14/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5532336024"
"9480098545709","8804350656513",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537415962"
"9430154936365","8804350656513",1,11.99,0,"10/2/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539563355"
"9471566839853","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5859078480"
"9434407108653","8796219080705",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539793451"
"9475283976237","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538330032"
"9459706298413","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529323358"
"9435137114157","8796219080705",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536795647"
"9435471413293","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539949118"
"9459432914989","8796161998849",1,11.99,0,"11/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539845532"
"9501034446893","8796161998849",1,11.99,0,"12/9/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5532173508"
"9459211305005","8804350656513",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5734634686"
"9448311193645","8796218916865",1,11.99,0,"10/30/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5537589038"
"9443825451053","8796218916865",1,12.99,0,"10/20/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5530097802"
"9475150970925","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533026596"
"9513038282797","8796219080705",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539343794"
"9479940014125","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533998135"
"9507329703981","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5879636021"
"9499644821549","8796219080705",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537563742"
"9459345227821","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539931354"
"9458954534957","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532102184"
"9480358527021","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539129123"
"9474025029677","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529183942"
"9472678297645","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5902135566"
"9480096219181","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530260152"
"9472851869741","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529274177"
"9460086669357","8796219080705",1,11.99,0,"11/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539217206"
"9472437813293","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526384225"
"9471470403629","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536230778"
"9507185066029","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530129395"
"9505691762733","8796219080705",1,11.99,0,"12/13/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527394549"
"9472906166317","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534081083"
"9459417579565","8796219080705",1,11.99,0,"11/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530103225"
"9475214180397","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539520550"
"9480085962797","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536450952"
"9458273484845","8796219080705",1,12.74,0,"11/5/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5680090468"
"9441029881901","8796219080705",1,11.99,0,"10/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5535830307"
"9510250283053","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531311632"
"9510372900909","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538064533"
"9509355618349","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538460116"
"9477588942893","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537829375"
"9507497476141","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538445427"
"9476495343661","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539867618"
"9513097592877","8804350656513",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528312697"
"9476011950125","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539935176"
"9511648165933","8796161998849",1,11.99,0,"12/17/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5531146669"
"9478228639789","8804350656513",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534172339"
"9507402055725","8796218916865",1,11.99,0,"12/14/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538400116"
"9480301707309","8804350656513",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527523626"
"9472564265005","8796161998849",1,11.99,0,"11/22/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5538592817"
"9472652541997","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529286163"
"9472685998125","8796218916865",1,11.99,0,"11/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5532162219"
"9435314946093","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5902137927"
